MEMBERSHIP_ID,MEMBERSHIPTYPE_ID,DBL,MAILLANGUAGE_ID,STATUS,MEMBERSHIPSERVICECENTER_ID
370165,47,,1,Active,1
374522,47,,1,Active,1
374543,47,,1,Active,1
370646,47,,1,Active,1
374712,47,,1,Active,1
374271,47,,1,Active,1
299059,47,,1,Active,1
371190,47,,1,Active,1
371611,47,,1,Active,1
347586,47,,1,Active,1
364234,47,,1,Active,1
375716,47,,1,Active,1
364855,47,,1,Active,1
364309,47,,1,Active,1
375229,47,,1,Active,1
371794,47,,1,Active,1
371923,47,,1,Active,1
372389,47,,1,Active,1
371612,47,,1,Active,1
360185,47,,1,Active,1
374606,47,,1,Active,1
375389,47,,1,Active,1
375525,47,,1,Active,1
364699,47,,1,Active,1
372456,47,,1,Active,1
370420,47,,1,Active,1
376394,47,,1,Active,1
372004,47,,1,Active,1
372433,47,,1,Active,1
372590,47,,1,Active,1
372790,47,,1,Active,1
373157,47,,1,Active,1
373844,47,,1,Active,1
373976,47,,1,Active,1
373498,47,,1,Active,1
376080,47,,1,Active,1
373979,47,,1,Active,1
375960,47,,1,Active,1
372318,47,,1,Active,1
377116,47,,1,Active,1
377550,47,,1,Active,1
373895,47,,1,Active,1
377639,47,,1,Active,1
377636,47,,1,Active,1
369610,47,,1,Active,1
373171,47,,1,Active,1
373956,47,,1,Active,1
377056,47,,1,Active,1
378121,47,,1,Active,1
378224,47,,1,Active,1
364186,47,,1,Active,1
372127,47,,1,Active,1
373163,47,,1,Active,1
373514,47,,1,Active,1
377825,47,,1,Active,1
373224,47,,1,Active,1
378004,47,,1,Active,1
373287,47,,1,Active,1
28450,47,,1,Active,1
372245,47,,1,Active,1
377758,47,,1,Active,1
372454,47,,1,Active,1
373301,47,,1,Active,1
373840,47,,1,Active,1
377501,47,,1,Active,1
38106,47,,1,Active,1
350179,47,,1,Active,1
374109,47,,1,Active,1
363349,47,,1,Active,1
370843,47,,1,Active,1
377383,47,,1,Active,1
378191,47,,1,Active,1
21572,47,,1,Active,1
375254,47,,1,Active,1
373382,47,,1,Active,1
376651,47,,1,Active,1
373365,47,,1,Active,1
371945,47,,1,Active,1
372449,47,,1,Active,1
373067,47,,1,Active,1
374816,47,,1,Active,1
375838,47,,1,Active,1
375901,47,,1,Active,1
376356,47,,1,Active,1
372844,47,,1,Active,1
371633,47,,1,Active,1
375454,47,,1,Active,1
376390,47,,1,Active,1
373966,47,,1,Active,1
362848,47,,1,Active,1
378013,47,,1,Active,1
375314,47,,1,Active,1
372463,47,,1,Active,1
359994,47,,1,Active,1
377223,47,,1,Active,1
374432,47,,1,Active,1
49258,47,,1,Active,1
26979,47,,1,Active,1
374667,47,,1,Active,1
364322,47,,1,Active,1
376539,47,,1,Active,1
23036,47,,1,Canceled,1
21592,47,,1,Canceled,1
21966,45,,1,Canceled,1
22907,45,,1,Canceled,1
21886,45,,1,Canceled,1
22990,45,,1,Canceled,1
23217,45,,1,Canceled,1
26400,45,,1,Canceled,1
23137,45,,1,Canceled,1
23091,45,,1,Canceled,1
23153,45,,1,Canceled,1
26230,45,,1,Canceled,1
23724,45,,1,Canceled,1
24124,45,,1,Canceled,1
24587,45,,1,Canceled,1
28431,45,,1,Canceled,1
24986,45,,1,Canceled,1
24614,45,,1,Canceled,1
25074,45,,1,Canceled,1
22163,45,,1,Canceled,1
29334,45,,1,Canceled,1
24167,45,,1,Canceled,1
24939,45,,1,Canceled,1
23728,45,,1,Canceled,1
24530,45,,1,Canceled,1
25068,45,,1,Canceled,1
28776,45,,1,Canceled,1
25352,45,,1,Canceled,1
25369,45,,1,Canceled,1
24407,45,,1,Canceled,1
28952,45,,1,Canceled,1
29955,45,,1,Canceled,1
25676,45,,1,Canceled,1
25681,45,,1,Canceled,1
27992,45,,1,Canceled,1
23518,45,,1,Canceled,1
21941,45,,1,Canceled,1
25788,45,,1,Canceled,1
21535,45,,1,Canceled,1
26908,45,,1,Canceled,1
21423,45,,1,Canceled,1
22491,45,,1,Canceled,1
24801,45,,1,Canceled,1
24635,45,,1,Canceled,1
36042,45,,1,Canceled,1
22923,45,,1,Canceled,1
23441,45,,1,Canceled,1
25445,45,,1,Canceled,1
21884,45,,1,Canceled,1
26295,45,,1,Canceled,1
21911,45,,1,Active,1
22086,45,,1,Active,1
22695,45,,1,Active,1
26197,45,,1,Active,1
26437,45,,1,Active,1
26686,45,,1,Active,1
26279,45,,1,Active,1
27468,45,,1,Active,1
27219,45,,1,Active,1
27476,45,,1,Active,1
27410,45,,1,Active,1
24428,45,,1,Active,1
25089,45,,1,Active,1
28563,45,,1,Active,1
24436,45,,1,Active,1
28864,45,,1,Active,1
22911,45,,1,Active,1
29067,45,,1,Active,1
34151,45,,1,Active,1
24144,45,,1,Active,1
26034,45,,1,Active,1
26789,45,,1,Active,1
33888,45,,1,Active,1
34690,45,,1,Active,1
49662,45,,1,Active,1
34544,45,,1,Active,1
49869,45,,1,Active,1
36034,45,,1,Active,1
35688,45,,1,Active,1
35963,45,,1,Active,1
36075,45,,1,Active,1
37715,45,,1,Active,1
37153,45,,1,Active,1
28727,45,,1,Active,1
25842,45,,1,Active,1
43302,45,,1,Active,1
47312,45,,1,Active,1
45718,45,,1,Active,1
47582,45,,1,Active,1
28876,45,,1,Active,1
33690,45,,1,Active,1
49917,45,,1,Active,1
30299,45,,1,Active,1
24439,45,,1,Active,1
28134,45,,1,Active,1
34100,45,,1,Active,1
34149,45,,1,Active,1
29692,45,,1,Active,1
29715,45,,1,Active,1
47648,45,,1,Active,1
48291,45,,1,Active,1
48552,45,,1,Active,1
47704,45,,1,Active,1
49079,45,,1,Active,1
372006,45,,1,Active,1
372711,45,,1,Active,1
363367,45,,1,Active,1
375467,45,,1,Active,1
28994,45,,1,Active,1
33674,45,,1,Active,1
21709,45,,1,Active,1
26206,45,,1,Active,1
26535,45,,1,Active,1
28038,45,,1,Active,1
34404,45,,1,Active,1
28035,45,,1,Active,1
29741,45,,1,Active,1
24434,45,,1,Active,1
28576,45,,1,Active,1
27071,45,,1,Active,1
47723,45,,1,Active,1
36580,45,,1,Active,1
48880,45,,1,Active,1
371787,45,,1,Active,1
372886,45,,1,Active,1
47927,45,,1,Active,1
30091,45,,1,Active,1
27449,45,,1,Active,1
28282,45,,1,Active,1
25239,45,,1,Active,1
48050,45,,1,Active,1
30094,45,,1,Active,1
48256,45,,1,Active,1
22505,45,,1,Active,1
359768,45,,1,Active,1
22053,45,,1,Active,1
22734,45,,1,Active,1
26564,45,,1,Active,1
364302,45,,1,Active,1
28293,45,,1,Active,1
29504,45,,1,Active,1
35403,45,,1,Active,1
23539,45,,1,Active,1
34399,45,,1,Active,1
22800,45,,1,Active,1
364757,45,,1,Active,1
376954,45,,1,Active,1
21700,43,,1,Canceled,1
21899,43,,1,Canceled,1
23834,43,,1,Canceled,1
23906,43,,1,Canceled,1
23731,43,,1,Canceled,1
25011,43,,1,Canceled,1
28119,43,,1,Canceled,1
28723,43,,1,Canceled,1
21602,43,,1,Canceled,1
22397,43,,1,Canceled,1
26105,43,,1,Canceled,1
28872,43,,1,Canceled,1
29666,43,,1,Canceled,1
25137,43,,1,Canceled,1
36645,43,,1,Canceled,1
36702,43,,1,Canceled,1
46892,43,,1,Canceled,1
47996,43,,1,Canceled,1
51466,43,,1,Canceled,1
48036,43,,1,Canceled,1
22210,43,,1,Canceled,1
24019,43,,1,Canceled,1
25098,43,,1,Canceled,1
22348,43,,1,Canceled,1
24409,43,,1,Canceled,1
21541,43,,1,Canceled,1
22577,43,,1,Canceled,1
29490,43,,1,Canceled,1
28731,43,,1,Canceled,1
48293,43,,1,Canceled,1
21758,43,,1,Canceled,1
49232,43,,1,Canceled,1
21883,43,,1,Active,1
22466,43,,1,Active,1
21912,43,,1,Active,1
22198,43,,1,Active,1
22437,43,,1,Active,1
22566,43,,1,Active,1
22264,43,,1,Active,1
22839,43,,1,Active,1
21842,43,,1,Active,1
22008,43,,1,Active,1
22300,43,,1,Active,1
22453,43,,1,Active,1
22550,43,,1,Active,1
26666,43,,1,Active,1
26108,43,,1,Active,1
26137,43,,1,Active,1
26288,43,,1,Active,1
26554,43,,1,Active,1
23949,43,,1,Active,1
23784,43,,1,Active,1
27092,43,,1,Active,1
27167,43,,1,Active,1
27407,43,,1,Active,1
24121,43,,1,Active,1
27516,43,,1,Active,1
24419,43,,1,Active,1
28564,43,,1,Active,1
28696,43,,1,Active,1
22438,43,,1,Active,1
26677,43,,1,Active,1
22294,43,,1,Active,1
22324,43,,1,Active,1
29735,43,,1,Active,1
29423,43,,1,Active,1
33794,43,,1,Active,1
33830,43,,1,Active,1
29679,43,,1,Active,1
30232,43,,1,Active,1
24044,43,,1,Active,1
26302,43,,1,Active,1
27023,43,,1,Active,1
34724,43,,1,Active,1
49496,43,,1,Active,1
28011,43,,1,Active,1
36309,43,,1,Active,1
23781,43,,1,Active,1
36031,43,,1,Active,1
36160,43,,1,Active,1
29024,43,,1,Active,1
35073,43,,1,Active,1
24430,43,,1,Active,1
25083,43,,1,Active,1
36312,43,,1,Active,1
41004,43,,1,Active,1
47607,43,,1,Active,1
33939,43,,1,Active,1
48031,43,,1,Active,1
36028,43,,1,Active,1
49549,43,,1,Active,1
29529,43,,1,Active,1
29597,43,,1,Active,1
28401,43,,1,Active,1
28620,43,,1,Active,1
49875,43,,1,Active,1
36539,43,,1,Active,1
25912,43,,1,Active,1
25979,43,,1,Active,1
29961,43,,1,Active,1
48474,43,,1,Active,1
48026,43,,1,Active,1
47982,43,,1,Active,1
48818,43,,1,Active,1
48577,43,,1,Active,1
47933,43,,1,Active,1
48567,43,,1,Active,1
48598,43,,1,Active,1
47636,43,,1,Active,1
48039,43,,1,Active,1
48558,43,,1,Active,1
48964,43,,1,Active,1
49065,43,,1,Active,1
49236,43,,1,Active,1
48758,43,,1,Active,1
49271,43,,1,Active,1
48599,43,,1,Active,1
22330,43,,1,Active,1
23876,43,,1,Active,1
23956,43,,1,Active,1
24411,43,,1,Active,1
33737,43,,1,Active,1
49930,43,,1,Active,1
48453,43,,1,Active,1
48470,43,,1,Active,1
35360,43,,1,Active,1
22508,43,,1,Active,1
27472,43,,1,Active,1
26318,43,,1,Active,1
26716,43,,1,Active,1
41223,43,,1,Active,1
48943,43,,1,Active,1
35761,43,,1,Active,1
35040,43,,1,Active,1
46570,43,,1,Active,1
26089,43,,1,Active,1
26132,43,,1,Active,1
24755,43,,1,Active,1
37364,43,,1,Active,1
35492,43,,1,Active,1
34121,43,,1,Active,1
34971,43,,1,Active,1
36554,43,,1,Active,1
27291,43,,1,Active,1
21595,43,,1,Active,1
43633,43,,1,Active,1
46295,43,,1,Active,1
36339,43,,1,Active,1
30423,43,,1,Active,1
26043,43,,1,Active,1
24171,43,,1,Active,1
29269,43,,1,Active,1
49876,43,,1,Active,1
36371,43,,1,Active,1
21922,44,,1,Canceled,1
21906,44,,1,Canceled,1
23202,44,,1,Canceled,1
23405,44,,1,Canceled,1
26454,44,,1,Canceled,1
23148,44,,1,Canceled,1
23173,44,,1,Canceled,1
23924,44,,1,Canceled,1
27362,44,,1,Canceled,1
23837,44,,1,Canceled,1
23797,44,,1,Canceled,1
24129,44,,1,Canceled,1
24693,44,,1,Canceled,1
24716,44,,1,Canceled,1
28658,44,,1,Canceled,1
28235,44,,1,Canceled,1
23167,44,,1,Canceled,1
23028,44,,1,Canceled,1
29307,44,,1,Canceled,1
23111,44,,1,Canceled,1
23328,44,,1,Canceled,1
29351,44,,1,Canceled,1
25716,44,,1,Canceled,1
25440,44,,1,Canceled,1
25719,44,,1,Canceled,1
24625,44,,1,Canceled,1
34693,44,,1,Canceled,1
22147,44,,1,Canceled,1
22379,44,,1,Canceled,1
23249,44,,1,Canceled,1
23206,44,,1,Canceled,1
24623,44,,1,Canceled,1
21503,44,,1,Canceled,1
23232,44,,1,Canceled,1
26558,44,,1,Canceled,1
23848,44,,1,Canceled,1
22972,44,,1,Canceled,1
22554,44,,1,Canceled,1
22949,44,,1,Canceled,1
23081,44,,1,Canceled,1
23324,44,,1,Canceled,1
22932,44,,1,Canceled,1
23307,44,,1,Canceled,1
22093,44,,1,Canceled,1
24432,44,,1,Canceled,1
23367,44,,1,Canceled,1
27068,44,,1,Canceled,1
23335,44,,1,Canceled,1
26948,44,,1,Canceled,1
24572,44,,1,Canceled,1
22266,44,,1,Active,1
22062,44,,1,Active,1
22112,44,,1,Active,1
22432,44,,1,Active,1
22878,44,,1,Active,1
22553,44,,1,Active,1
22650,44,,1,Active,1
22804,44,,1,Active,1
23151,44,,1,Active,1
26058,44,,1,Active,1
23259,44,,1,Active,1
26394,44,,1,Active,1
23794,44,,1,Active,1
27093,44,,1,Active,1
27367,44,,1,Active,1
27728,44,,1,Active,1
27946,44,,1,Active,1
27132,44,,1,Active,1
23912,44,,1,Active,1
27024,44,,1,Active,1
27037,44,,1,Active,1
24040,44,,1,Active,1
28404,44,,1,Active,1
28406,44,,1,Active,1
28638,44,,1,Active,1
28155,44,,1,Active,1
24355,44,,1,Active,1
23079,44,,1,Active,1
29474,44,,1,Active,1
34773,44,,1,Active,1
27350,44,,1,Active,1
36152,44,,1,Active,1
36080,44,,1,Active,1
40909,44,,1,Active,1
38540,44,,1,Active,1
35792,44,,1,Active,1
36151,44,,1,Active,1
38932,44,,1,Active,1
34070,44,,1,Active,1
35041,44,,1,Active,1
35230,44,,1,Active,1
35359,44,,1,Active,1
37160,44,,1,Active,1
36778,44,,1,Active,1
37714,44,,1,Active,1
39317,44,,1,Active,1
43303,44,,1,Active,1
46253,44,,1,Active,1
28810,44,,1,Active,1
45676,44,,1,Active,1
38955,44,,1,Active,1
28165,44,,1,Active,1
28334,44,,1,Active,1
33682,44,,1,Active,1
34835,44,,1,Active,1
29551,44,,1,Active,1
30153,44,,1,Active,1
36154,44,,1,Active,1
36272,44,,1,Active,1
41619,44,,1,Active,1
25526,44,,1,Active,1
35058,44,,1,Active,1
35262,44,,1,Active,1
35379,44,,1,Active,1
30504,44,,1,Active,1
47515,44,,1,Active,1
48561,44,,1,Active,1
48729,44,,1,Active,1
47928,44,,1,Active,1
47930,44,,1,Active,1
48683,44,,1,Active,1
35422,44,,1,Active,1
47485,44,,1,Active,1
47871,44,,1,Active,1
48750,44,,1,Active,1
48967,44,,1,Active,1
49190,44,,1,Active,1
22127,44,,1,Active,1
26269,44,,1,Active,1
36780,44,,1,Active,1
22788,44,,1,Active,1
29535,44,,1,Active,1
23976,44,,1,Active,1
27182,44,,1,Active,1
25728,44,,1,Active,1
27471,44,,1,Active,1
49615,44,,1,Active,1
35483,44,,1,Active,1
22912,44,,1,Active,1
47823,44,,1,Active,1
36148,44,,1,Active,1
49366,44,,1,Active,1
24120,44,,1,Active,1
43347,44,,1,Active,1
37396,44,,1,Active,1
36268,44,,1,Active,1
22411,44,,1,Active,1
27257,44,,1,Active,1
27489,44,,1,Active,1
34004,44,,1,Active,1
36062,44,,1,Active,1
35412,44,,1,Active,1
47729,44,,1,Active,1
26959,44,,1,Active,1
24068,44,,1,Active,1
28187,44,,1,Active,1
35389,44,,1,Active,1
24174,44,,1,Active,1
28150,44,,1,Active,1
23633,44,,1,Active,1
34828,44,,1,Active,1
47477,44,,1,Active,1
24540,44,,1,Active,1
47886,44,,1,Active,1
26679,44,,1,Active,1
26862,44,,1,Active,1
23622,44,,1,Active,1
50343,44,,1,Active,1
36022,44,,1,Active,1
27048,44,,1,Active,1
36122,44,,1,Active,1
25711,44,,1,Active,1
48608,44,,1,Active,1
358920,112,,1,Canceled,1
358193,112,,1,Canceled,1
201138,112,,1,Active,1
211721,112,,1,Active,1
190791,112,,1,Active,1
196653,112,,1,Active,1
190189,112,,1,Active,1
194037,112,,1,Active,1
190796,112,,1,Active,1
189977,112,,1,Active,1
197977,112,,1,Active,1
257738,112,,1,Active,1
251359,112,,1,Active,1
261158,112,,1,Active,1
190612,112,,1,Active,1
222858,112,,1,Active,1
253272,112,,1,Active,1
189336,112,,1,Active,1
255551,112,,1,Active,1
268027,112,,1,Active,1
283282,112,,1,Active,1
272518,112,,1,Active,1
277609,112,,1,Active,1
300754,112,,1,Active,1
301220,112,,1,Active,1
317651,112,,1,Active,1
274614,112,,1,Active,1
274176,112,,1,Active,1
308835,112,,1,Active,1
357574,112,,1,Active,1
320480,112,,1,Active,1
299225,112,,1,Active,1
315087,112,,1,Active,1
315409,112,,1,Active,1
347303,112,,1,Active,1
362674,112,,1,Active,1
362863,112,,1,Active,1
363104,112,,1,Active,1
315301,112,,1,Active,1
360072,112,,1,Active,1
362777,112,,1,Active,1
367424,112,,1,Active,1
320382,112,,1,Active,1
370143,112,,1,Active,1
374465,112,,1,Active,1
365637,112,,1,Active,1
374104,112,,1,Active,1
374259,112,,1,Active,1
374261,112,,1,Active,1
374502,112,,1,Active,1
374563,112,,1,Active,1
374357,112,,1,Active,1
374488,112,,1,Active,1
355991,112,,1,Active,1
356240,112,,1,Active,1
374139,112,,1,Active,1
374156,112,,1,Active,1
374188,112,,1,Active,1
374490,112,,1,Active,1
374119,112,,1,Active,1
374085,112,,1,Active,1
374471,112,,1,Active,1
370248,112,,1,Active,1
374901,112,,1,Active,1
374969,112,,1,Active,1
370503,112,,1,Active,1
370589,112,,1,Active,1
371577,112,,1,Active,1
270898,112,,1,Active,1
354580,112,,1,Active,1
364020,112,,1,Active,1
375548,112,,1,Active,1
353014,112,,1,Active,1
366873,112,,1,Active,1
364249,112,,1,Active,1
364719,112,,1,Active,1
366318,112,,1,Active,1
348874,112,,1,Active,1
376188,112,,1,Active,1
375572,112,,1,Active,1
376142,112,,1,Active,1
372087,112,,1,Active,1
372121,112,,1,Active,1
372255,112,,1,Active,1
372287,112,,1,Active,1
372330,112,,1,Active,1
372355,112,,1,Active,1
360918,112,,1,Active,1
371503,112,,1,Active,1
371546,112,,1,Active,1
374808,112,,1,Active,1
374974,112,,1,Active,1
375164,112,,1,Active,1
375507,112,,1,Active,1
360620,112,,1,Active,1
366751,112,,1,Active,1
375077,112,,1,Active,1
376039,112,,1,Active,1
376343,112,,1,Active,1
376368,112,,1,Active,1
372238,112,,1,Active,1
372817,112,,1,Active,1
372000,112,,1,Active,1
372236,112,,1,Active,1
372385,112,,1,Active,1
375224,112,,1,Active,1
375415,112,,1,Active,1
375515,112,,1,Active,1
368714,112,,1,Active,1
372329,112,,1,Active,1
371808,112,,1,Active,1
372144,112,,1,Active,1
372261,112,,1,Active,1
372358,112,,1,Active,1
372997,112,,1,Active,1
373011,112,,1,Active,1
372180,112,,1,Active,1
372616,112,,1,Active,1
372705,112,,1,Active,1
372725,112,,1,Active,1
372991,112,,1,Active,1
373159,112,,1,Active,1
368079,112,,1,Active,1
373733,112,,1,Active,1
373826,112,,1,Active,1
373912,112,,1,Active,1
376534,112,,1,Active,1
376809,112,,1,Active,1
373612,112,,1,Active,1
373615,112,,1,Active,1
374048,112,,1,Active,1
376623,112,,1,Active,1
372585,112,,1,Active,1
373119,112,,1,Active,1
373321,112,,1,Active,1
373423,112,,1,Active,1
373855,112,,1,Active,1
369599,112,,1,Active,1
373775,112,,1,Active,1
373875,112,,1,Active,1
376726,112,,1,Active,1
375943,112,,1,Active,1
372335,112,,1,Active,1
372837,112,,1,Active,1
369325,112,,1,Active,1
359777,112,,1,Active,1
360342,112,,1,Active,1
376463,112,,1,Active,1
376578,112,,1,Active,1
377482,112,,1,Active,1
377648,112,,1,Active,1
377965,112,,1,Active,1
369756,112,,1,Active,1
373225,112,,1,Active,1
373927,112,,1,Active,1
376835,112,,1,Active,1
377712,112,,1,Active,1
377905,112,,1,Active,1
378107,112,,1,Active,1
373624,112,,1,Active,1
377622,112,,1,Active,1
378190,112,,1,Active,1
373269,112,,1,Active,1
373824,112,,1,Active,1
373958,112,,1,Active,1
376698,112,,1,Active,1
376747,112,,1,Active,1
376947,112,,1,Active,1
377759,112,,1,Active,1
377728,112,,1,Active,1
378089,112,,1,Active,1
378198,112,,1,Active,1
377945,112,,1,Active,1
378106,112,,1,Active,1
377802,112,,1,Active,1
367212,112,,1,Active,1
374181,112,,1,Active,1
374450,112,,1,Active,1
375032,112,,1,Active,1
375200,112,,1,Active,1
375235,112,,1,Active,1
375236,112,,1,Active,1
375253,112,,1,Active,1
375286,112,,1,Active,1
375754,112,,1,Active,1
376521,112,,1,Active,1
376707,112,,1,Active,1
367798,112,,1,Active,1
372727,112,,1,Active,1
373681,112,,1,Active,1
377021,112,,1,Active,1
377139,112,,1,Active,1
377843,112,,1,Active,1
314661,112,,1,Active,1
306254,112,,1,Active,1
360300,112,,1,Active,1
373510,112,,1,Active,1
375159,112,,1,Active,1
201136,112,,1,Active,1
282879,112,,1,Active,1
373178,112,,1,Active,1
278717,112,,1,Active,1
370894,112,,1,Active,1
367184,112,,1,Active,1
371555,112,,1,Active,1
308664,112,,1,Active,1
280011,112,,1,Active,1
295592,112,,1,Active,1
355428,112,,1,Active,1
299158,112,,1,Active,1
374286,112,,1,Active,1
374947,112,,1,Active,1
364917,112,,1,Active,1
354117,112,,1,Active,1
354787,112,,1,Active,1
361855,112,,1,Active,1
375345,112,,1,Active,1
372537,112,,1,Active,1
377303,112,,1,Active,1
377635,112,,1,Active,1
377678,112,,1,Active,1
373284,112,,1,Active,1
378196,112,,1,Active,1
374172,112,,1,Active,1
370445,112,,1,Active,1
367205,112,,1,Active,1
376507,112,,1,Active,1
374859,112,,1,Active,1
375025,112,,1,Active,1
369509,112,,1,Active,1
377046,112,,1,Active,1
371993,112,,1,Active,1
372912,112,,1,Active,1
50091,112,,1,Active,1
195930,112,,1,Active,1
295804,112,,1,Active,1
360690,112,,1,Active,1
372663,112,,1,Active,1
372892,112,,1,Active,1
376679,112,,1,Active,1
367434,112,,1,Active,1
371948,112,,1,Active,1
372446,112,,1,Active,1
377421,112,,1,Active,1
372672,112,,1,Active,1
373608,112,,1,Active,1
373694,112,,1,Active,1
376591,112,,1,Active,1
359688,112,,1,Active,1
224483,112,,1,Active,1
363146,112,,1,Active,1
372174,112,,1,Active,1
194719,112,,1,Active,1
299373,112,,1,Active,1
373903,112,,1,Active,1
377229,112,,1,Active,1
371464,112,,1,Active,1
374003,112,,1,Active,1
186037,112,,1,Active,1
363601,112,,1,Active,1
362779,112,,1,Active,1
365928,112,,1,Active,1
374086,112,,1,Active,1
374418,112,,1,Active,1
374856,112,,1,Active,1
197126,112,,1,Active,1
363309,112,,1,Active,1
369890,112,,1,Active,1
366180,112,,1,Active,1
348184,112,,1,Active,1
375749,112,,1,Active,1
311633,112,,1,Active,1
199734,112,,1,Active,1
371928,112,,1,Active,1
373302,112,,1,Active,1
376528,112,,1,Active,1
376983,112,,1,Active,1
378234,112,,1,Active,1
369214,112,,1,Active,1
365779,112,,1,Active,1
279791,112,,1,Active,1
350256,112,,1,Active,1
315394,112,,1,Active,1
360661,112,,1,Active,1
299287,112,,1,Active,1
350840,112,,1,Active,1
374807,112,,1,Active,1
375228,112,,1,Active,1
371999,112,,1,Active,1
368942,112,,1,Active,1
373871,112,,1,Active,1
376333,112,,1,Active,1
377269,112,,1,Active,1
270330,112,,1,Active,1
358906,112,,1,Active,1
362985,112,,1,Active,1
363168,112,,1,Active,1
367044,112,,1,Active,1
374967,112,,1,Active,1
364021,112,,1,Active,1
371573,112,,1,Active,1
371673,112,,1,Active,1
376004,112,,1,Active,1
372592,112,,1,Active,1
372595,112,,1,Active,1
352858,112,,1,Active,1
360996,112,,1,Active,1
367797,112,,1,Active,1
373127,112,,1,Active,1
373731,112,,1,Active,1
197643,109,,1,Canceled,1
296842,109,,1,Canceled,1
307314,109,,1,Canceled,1
269168,109,,1,Canceled,1
271192,109,,1,Canceled,1
309649,109,,1,Canceled,1
29476,109,,1,Active,1
50203,109,,1,Active,1
50215,109,,1,Active,1
51670,109,,1,Active,1
184406,109,,1,Active,1
211216,109,,1,Active,1
52007,109,,1,Active,1
205750,109,,1,Active,1
186488,109,,1,Active,1
51358,109,,1,Active,1
195536,109,,1,Active,1
51617,109,,1,Active,1
51846,109,,1,Active,1
201221,109,,1,Active,1
185222,109,,1,Active,1
210103,109,,1,Active,1
51623,109,,1,Active,1
192224,109,,1,Active,1
205637,109,,1,Active,1
192301,109,,1,Active,1
197222,109,,1,Active,1
195972,109,,1,Active,1
196558,109,,1,Active,1
187147,109,,1,Active,1
187524,109,,1,Active,1
188435,109,,1,Active,1
206817,109,,1,Active,1
187064,109,,1,Active,1
187346,109,,1,Active,1
188889,109,,1,Active,1
189125,109,,1,Active,1
188348,109,,1,Active,1
207985,109,,1,Active,1
190106,109,,1,Active,1
196630,109,,1,Active,1
193151,109,,1,Active,1
199065,109,,1,Active,1
213821,109,,1,Active,1
203433,109,,1,Active,1
203840,109,,1,Active,1
252044,109,,1,Active,1
205435,109,,1,Active,1
190187,109,,1,Active,1
189265,109,,1,Active,1
187655,109,,1,Active,1
201309,109,,1,Active,1
193085,109,,1,Active,1
203663,109,,1,Active,1
219335,109,,1,Active,1
219514,109,,1,Active,1
261364,109,,1,Active,1
261747,109,,1,Active,1
219623,109,,1,Active,1
219810,109,,1,Active,1
197563,109,,1,Active,1
198900,109,,1,Active,1
256996,109,,1,Active,1
253152,109,,1,Active,1
195119,109,,1,Active,1
228186,109,,1,Active,1
258378,109,,1,Active,1
263487,109,,1,Active,1
255349,109,,1,Active,1
268980,109,,1,Active,1
280573,109,,1,Active,1
268963,109,,1,Active,1
264469,109,,1,Active,1
264324,109,,1,Active,1
264533,109,,1,Active,1
286831,109,,1,Active,1
291760,109,,1,Active,1
286832,109,,1,Active,1
272126,109,,1,Active,1
272562,109,,1,Active,1
272762,109,,1,Active,1
271589,109,,1,Active,1
253417,109,,1,Active,1
277265,109,,1,Active,1
291574,109,,1,Active,1
292095,109,,1,Active,1
282847,109,,1,Active,1
266502,109,,1,Active,1
305760,109,,1,Active,1
293749,109,,1,Active,1
278777,109,,1,Active,1
293240,109,,1,Active,1
278539,109,,1,Active,1
306204,109,,1,Active,1
306716,109,,1,Active,1
290343,109,,1,Active,1
286459,109,,1,Active,1
273833,109,,1,Active,1
309945,109,,1,Active,1
274818,109,,1,Active,1
277917,109,,1,Active,1
307996,109,,1,Active,1
298244,109,,1,Active,1
307335,109,,1,Active,1
361811,109,,1,Active,1
275507,109,,1,Active,1
358535,109,,1,Active,1
351737,109,,1,Active,1
361712,109,,1,Active,1
361744,109,,1,Active,1
362194,109,,1,Active,1
320783,109,,1,Active,1
350438,109,,1,Active,1
363090,109,,1,Active,1
361865,109,,1,Active,1
315352,109,,1,Active,1
315405,109,,1,Active,1
358461,109,,1,Active,1
312581,109,,1,Active,1
314915,109,,1,Active,1
365721,109,,1,Active,1
366055,109,,1,Active,1
367235,109,,1,Active,1
374130,109,,1,Active,1
374230,109,,1,Active,1
374347,109,,1,Active,1
374533,109,,1,Active,1
315476,109,,1,Active,1
374663,109,,1,Active,1
374729,109,,1,Active,1
374938,109,,1,Active,1
374138,109,,1,Active,1
374225,109,,1,Active,1
363457,109,,1,Active,1
366640,109,,1,Active,1
370474,109,,1,Active,1
374084,109,,1,Active,1
374145,109,,1,Active,1
374454,109,,1,Active,1
374324,109,,1,Active,1
374356,109,,1,Active,1
357121,109,,1,Active,1
374262,109,,1,Active,1
374344,109,,1,Active,1
370796,109,,1,Active,1
299209,109,,1,Active,1
374866,109,,1,Active,1
374883,109,,1,Active,1
374966,109,,1,Active,1
374983,109,,1,Active,1
371502,109,,1,Active,1
371729,109,,1,Active,1
361913,109,,1,Active,1
275545,109,,1,Active,1
370185,109,,1,Active,1
348798,109,,1,Active,1
315421,109,,1,Active,1
365907,109,,1,Active,1
374898,109,,1,Active,1
375223,109,,1,Active,1
375516,109,,1,Active,1
352831,109,,1,Active,1
376123,109,,1,Active,1
364709,109,,1,Active,1
